#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,Button Down,End of File
463,03-20-2023 16:30:00,30.28,31.37,11.47,,,
464,03-20-2023 16:40:00,30.30,31.27,11.43,,,
465,03-20-2023 16:50:00,30.28,31.25,11.41,,,
466,03-20-2023 17:00:00,30.32,31.21,11.42,,,
467,03-20-2023 17:10:00,30.31,31.21,11.41,,,
468,03-20-2023 17:20:00,30.30,31.20,11.39,,,
469,03-20-2023 17:30:00,30.34,31.12,11.40,,,
470,03-20-2023 17:40:00,30.30,30.97,11.28,,,
471,03-20-2023 17:50:00,30.33,30.86,11.26,,,
472,03-20-2023 18:00:00,30.30,30.84,11.22,,,
473,03-20-2023 18:10:00,30.30,30.63,11.12,,,
474,03-20-2023 18:20:00,30.31,30.86,11.24,,,
475,03-20-2023 18:30:00,30.31,30.89,11.25,,,
476,03-20-2023 18:40:00,30.30,30.79,11.19,,,
477,03-20-2023 18:50:00,30.30,30.97,11.28,,,
478,03-20-2023 19:00:00,30.35,30.79,11.24,,,
479,03-20-2023 19:10:00,30.30,30.80,11.20,,,
480,03-20-2023 19:20:00,30.30,30.56,11.08,,,
481,03-20-2023 19:30:00,30.32,30.74,11.19,,,
482,03-20-2023 19:40:00,30.31,30.67,11.15,,,
483,03-20-2023 19:50:00,30.34,30.67,11.17,,,
484,03-20-2023 20:00:00,30.31,30.67,11.15,,,
485,03-20-2023 20:10:00,30.32,30.73,11.18,,,
486,03-20-2023 20:20:00,30.31,30.73,11.18,,,
487,03-20-2023 20:30:00,30.32,30.67,11.16,,,
488,03-20-2023 20:40:00,30.28,30.55,11.07,,,
489,03-20-2023 20:50:00,30.33,30.42,11.04,,,
490,03-20-2023 21:00:00,30.32,30.40,11.02,,,
491,03-20-2023 21:10:00,30.30,30.31,10.96,,,
492,03-20-2023 21:20:00,30.32,30.31,10.98,,,
493,03-20-2023 21:30:00,30.33,30.31,10.99,,,
494,03-20-2023 21:40:00,30.31,30.25,10.94,,,
495,03-20-2023 21:50:00,30.30,30.37,10.99,,,
496,03-20-2023 22:00:00,30.30,30.27,10.94,,,
497,03-20-2023 22:10:00,27.79,33.30,10.19,,,
498,03-20-2023 22:20:00,20.83,45.86,8.75,,,
499,03-20-2023 22:30:00,19.81,48.21,8.56,,,
500,03-20-2023 22:40:00,19.81,47.63,8.38,,,
501,03-20-2023 22:50:00,19.86,47.14,8.28,,,
502,03-20-2023 23:00:00,19.87,46.67,8.14,,,
503,03-20-2023 23:10:00,19.87,46.48,8.08,,,
504,03-20-2023 23:20:00,19.88,46.48,8.09,,,
505,03-20-2023 23:30:00,19.91,46.23,8.04,,,
506,03-20-2023 23:40:00,19.90,46.16,8.01,,,
507,03-20-2023 23:50:00,19.89,46.03,7.96,,,
508,03-21-2023 00:00:00,19.92,45.79,7.91,,,
509,03-21-2023 00:10:00,19.95,45.71,7.90,,,
510,03-21-2023 00:20:00,19.96,45.52,7.85,,,
511,03-21-2023 00:30:00,19.92,45.43,7.79,,,
512,03-21-2023 00:40:00,19.95,45.31,7.78,,,
513,03-21-2023 00:50:00,19.94,45.09,7.69,,,
514,03-21-2023 01:00:00,19.96,45.06,7.70,,,
515,03-21-2023 01:10:00,19.96,45.14,7.73,,,
516,03-21-2023 01:20:00,19.92,45.07,7.68,,,
517,03-21-2023 01:30:00,19.96,45.09,7.71,,,
518,03-21-2023 01:40:00,19.94,45.00,7.66,,,
519,03-21-2023 01:50:00,19.96,45.03,7.69,,,
520,03-21-2023 02:00:00,19.94,45.23,7.74,,,
521,03-21-2023 02:10:00,19.94,45.36,7.78,,,
522,03-21-2023 02:20:00,19.94,45.49,7.82,,,
523,03-21-2023 02:30:00,19.97,45.26,7.78,,,
524,03-21-2023 02:40:00,19.96,44.98,7.68,,,
525,03-21-2023 02:50:00,19.96,44.94,7.66,,,
526,03-21-2023 03:00:00,19.96,44.85,7.63,,,
527,03-21-2023 03:10:00,19.96,44.80,7.62,,,
528,03-21-2023 03:20:00,19.95,44.98,7.67,,,
529,03-21-2023 03:30:00,19.96,44.80,7.62,,,
530,03-21-2023 03:40:00,19.92,45.09,7.69,,,
531,03-21-2023 03:50:00,19.98,44.96,7.69,,,
532,03-21-2023 04:00:00,19.96,44.99,7.68,,,
533,03-21-2023 04:10:00,19.95,45.08,7.70,,,
534,03-21-2023 04:20:00,19.95,44.98,7.67,,,
535,03-21-2023 04:30:00,19.97,45.09,7.72,,,
536,03-21-2023 04:40:00,19.94,45.13,7.71,,,
537,03-21-2023 04:50:00,19.95,44.98,7.67,,,
538,03-21-2023 05:00:00,19.96,44.87,7.64,,,
539,03-21-2023 05:10:00,19.91,44.83,7.59,,,
540,03-21-2023 05:20:00,19.96,44.67,7.58,,,
541,03-21-2023 05:30:00,19.94,44.60,7.53,,,
542,03-21-2023 05:40:00,19.95,44.40,7.48,,,
543,03-21-2023 05:50:00,19.92,44.30,7.42,,,
544,03-21-2023 06:00:00,19.91,44.38,7.44,,,
545,03-21-2023 06:10:00,22.16,40.98,8.29,,,
546,03-21-2023 06:20:00,28.57,30.94,9.77,,,
547,03-21-2023 06:30:00,30.39,28.65,10.19,,,
548,03-21-2023 06:40:00,30.47,29.36,10.63,,,
549,03-21-2023 06:50:00,30.40,29.22,10.50,,,
550,03-21-2023 07:00:00,30.39,29.40,10.58,,,
551,03-21-2023 07:10:00,30.36,29.43,10.57,,,
552,03-21-2023 07:20:00,30.36,29.53,10.62,,,
553,03-21-2023 07:30:00,30.38,29.51,10.63,,,
554,03-21-2023 07:40:00,30.34,29.58,10.63,,,
555,03-21-2023 07:50:00,30.32,29.48,10.56,,,
556,03-21-2023 08:00:00,30.34,29.46,10.57,,,
557,03-21-2023 08:10:00,30.34,29.50,10.59,,,
558,03-21-2023 08:20:00,30.31,29.41,10.51,,,
559,03-21-2023 08:30:00,30.32,29.53,10.58,,,
560,03-21-2023 08:40:00,30.33,29.45,10.55,,,
561,03-21-2023 08:50:00,30.33,29.42,10.54,,,
562,03-21-2023 09:00:00,30.35,29.60,10.65,,,
563,03-21-2023 09:10:00,30.31,29.35,10.48,,,
564,03-21-2023 09:20:00,30.35,29.41,10.55,,,
565,03-21-2023 09:30:00,30.31,29.43,10.53,,,
566,03-21-2023 09:40:00,30.32,29.44,10.54,,,
567,03-21-2023 09:50:00,30.32,29.53,10.58,,,
568,03-21-2023 10:00:00,30.33,29.25,10.45,,,
569,03-21-2023 10:10:00,30.33,29.35,10.50,,,
570,03-21-2023 10:20:00,30.34,29.31,10.49,,,
571,03-21-2023 10:30:00,30.32,29.37,10.50,,,
572,03-21-2023 10:40:00,30.35,29.34,10.51,,,
573,03-21-2023 10:50:00,30.34,29.38,10.52,,,
574,03-21-2023 11:00:00,30.32,29.38,10.51,,,
575,03-21-2023 11:10:00,30.32,29.55,10.59,,,
576,03-21-2023 11:20:00,30.32,29.44,10.54,,,
577,03-21-2023 11:30:00,30.33,29.59,10.62,,,
578,03-21-2023 11:40:00,30.32,29.49,10.56,,,
579,03-21-2023 11:50:00,30.30,29.56,10.58,,,
580,03-21-2023 12:00:00,30.33,29.55,10.60,,,
581,03-21-2023 12:10:00,30.31,29.74,10.68,,,
582,03-21-2023 12:20:00,30.32,29.88,10.76,,,
583,03-21-2023 12:30:00,30.27,29.80,10.68,,,
584,03-21-2023 12:40:00,30.30,29.87,10.74,,,
585,03-21-2023 12:50:00,30.36,29.92,10.82,,,
586,03-21-2023 13:00:00,30.27,29.93,10.75,,,
587,03-21-2023 13:10:00,30.28,29.89,10.74,,,
588,03-21-2023 13:20:00,30.32,29.95,10.80,,,
589,03-21-2023 13:30:00,30.30,30.14,10.87,,,
590,03-21-2023 13:40:00,30.31,30.24,10.93,,,
591,03-21-2023 13:50:00,30.31,30.28,10.95,,,
592,03-21-2023 14:00:00,30.31,30.32,10.97,,,
593,03-21-2023 14:10:00,30.33,30.36,11.01,,,
594,03-21-2023 14:20:00,30.30,30.43,11.02,,,
595,03-21-2023 14:30:00,30.32,30.41,11.02,,,
596,03-21-2023 14:40:00,30.30,30.56,11.08,,,
597,03-21-2023 14:50:00,30.31,30.39,11.01,,,
598,03-21-2023 14:58:07,,,,Logged,,
599,03-21-2023 15:00:00,30.33,28.80,10.22,,,
600,03-21-2023 15:10:00,30.36,30.21,10.96,,,
601,03-21-2023 15:20:00,30.31,30.20,10.91,,,
602,03-21-2023 15:30:00,30.22,30.46,10.97,,,
603,03-21-2023 15:40:00,30.25,30.33,10.93,,,
604,03-21-2023 15:50:00,30.28,30.38,10.98,,,
605,03-21-2023 16:00:00,30.33,30.42,11.04,,,
606,03-21-2023 16:10:00,30.23,30.36,10.93,,,
607,03-21-2023 16:20:00,30.24,30.39,10.95,,,
608,03-21-2023 16:30:00,30.24,30.30,10.91,,,
609,03-21-2023 16:40:00,30.24,30.35,10.93,,,
610,03-21-2023 16:50:00,30.25,30.54,11.04,,,
611,03-21-2023 17:00:00,30.31,30.53,11.08,,,
612,03-21-2023 17:10:00,30.24,30.66,11.08,,,
613,03-21-2023 17:20:00,30.25,30.57,11.05,,,
614,03-21-2023 17:30:00,30.24,30.63,11.07,,,
615,03-21-2023 17:40:00,30.23,30.60,11.05,,,
616,03-21-2023 17:50:00,30.25,30.49,11.01,,,
617,03-21-2023 18:00:00,30.28,30.50,11.04,,,
618,03-21-2023 18:10:00,30.27,30.59,11.08,,,
619,03-21-2023 18:20:00,30.25,30.39,10.96,,,
620,03-21-2023 18:30:00,30.25,30.40,10.97,,,
621,03-21-2023 18:40:00,30.26,30.07,10.81,,,
622,03-21-2023 18:50:00,30.24,30.15,10.83,,,
623,03-21-2023 19:00:00,30.24,30.13,10.82,,,
624,03-21-2023 19:10:00,30.26,29.94,10.74,,,
625,03-21-2023 19:20:00,30.25,29.72,10.63,,,
626,03-21-2023 19:30:00,30.24,29.71,10.61,,,
627,03-21-2023 19:40:00,30.25,29.48,10.51,,,
628,03-21-2023 19:50:00,30.31,29.53,10.57,,,
629,03-21-2023 20:00:00,30.32,29.39,10.51,,,
630,03-21-2023 20:10:00,30.27,29.33,10.45,,,
631,03-21-2023 20:20:00,30.30,29.18,10.39,,,
632,03-21-2023 20:30:00,30.26,29.37,10.46,,,
633,03-21-2023 20:40:00,30.24,29.60,10.56,,,
634,03-21-2023 20:50:00,30.25,29.61,10.57,,,
635,03-21-2023 21:00:00,30.24,29.68,10.60,,,
636,03-21-2023 21:10:00,30.23,29.64,10.57,,,
637,03-21-2023 21:20:00,30.23,29.74,10.62,,,
638,03-21-2023 21:30:00,30.27,29.63,10.60,,,
639,03-21-2023 21:40:00,30.27,29.69,10.63,,,
640,03-21-2023 21:50:00,30.27,29.64,10.60,,,
641,03-21-2023 22:00:00,30.27,29.78,10.68,,,
642,03-21-2023 22:10:00,27.65,32.51,9.71,,,
643,03-21-2023 22:20:00,20.80,43.29,7.88,,,
644,03-21-2023 22:30:00,19.72,45.45,7.61,,,
645,03-21-2023 22:40:00,19.73,44.97,7.47,,,
646,03-21-2023 22:50:00,19.80,44.37,7.33,,,
647,03-21-2023 23:00:00,19.82,43.98,7.22,,,
648,03-21-2023 23:10:00,19.81,43.87,7.18,,,
649,03-21-2023 23:20:00,19.82,43.87,7.19,,,
650,03-21-2023 23:30:00,19.87,44.12,7.32,,,
651,03-21-2023 23:40:00,19.84,44.24,7.33,,,
652,03-21-2023 23:50:00,19.85,44.24,7.34,,,
653,03-22-2023 00:00:00,19.87,43.78,7.20,,,
654,03-22-2023 00:10:00,19.84,43.16,6.97,,,
655,03-22-2023 00:20:00,19.85,42.40,6.72,,,
656,03-22-2023 00:30:00,19.86,42.23,6.67,,,
657,03-22-2023 00:40:00,19.87,41.84,6.54,,,
658,03-22-2023 00:50:00,19.87,41.84,6.54,,,
659,03-22-2023 01:00:00,19.89,41.64,6.49,,,
660,03-22-2023 01:10:00,19.89,41.68,6.51,,,
661,03-22-2023 01:20:00,19.88,41.25,6.35,,,
662,03-22-2023 01:30:00,19.86,41.26,6.33,,,
663,03-22-2023 01:40:00,19.87,40.96,6.24,,,
664,03-22-2023 01:50:00,19.86,40.76,6.16,,,
665,03-22-2023 02:00:00,19.87,40.74,6.16,,,
666,03-22-2023 02:10:00,19.87,40.79,6.17,,,
667,03-22-2023 02:20:00,19.87,40.66,6.13,,,
668,03-22-2023 02:30:00,19.89,40.50,6.09,,,
669,03-22-2023 02:40:00,19.87,40.47,6.06,,,
670,03-22-2023 02:50:00,19.87,40.57,6.10,,,
671,03-22-2023 03:00:00,19.87,40.65,6.12,,,
672,03-22-2023 03:10:00,19.90,40.74,6.19,,,
673,03-22-2023 03:20:00,19.88,40.87,6.21,,,
674,03-22-2023 03:30:00,19.89,40.80,6.20,,,
675,03-22-2023 03:40:00,19.91,40.56,6.13,,,
676,03-22-2023 03:50:00,19.87,40.31,6.00,,,
677,03-22-2023 04:00:00,19.91,40.24,6.02,,,
678,03-22-2023 04:10:00,19.90,40.22,6.00,,,
679,03-22-2023 04:20:00,19.92,40.22,6.02,,,
680,03-22-2023 04:30:00,19.90,40.28,6.02,,,
681,03-22-2023 04:40:00,19.89,40.08,5.94,,,
682,03-22-2023 04:50:00,19.88,40.04,5.92,,,
683,03-22-2023 05:00:00,19.91,39.94,5.91,,,
684,03-22-2023 05:10:00,19.89,39.80,5.84,,,
685,03-22-2023 05:20:00,19.91,39.81,5.86,,,
686,03-22-2023 05:30:00,19.88,39.58,5.75,,,
687,03-22-2023 05:40:00,19.88,39.22,5.62,,,
688,03-22-2023 05:50:00,19.89,38.99,5.54,,,
689,03-22-2023 06:00:00,19.94,39.12,5.63,,,
690,03-22-2023 06:10:00,22.19,36.66,6.69,,,
691,03-22-2023 06:20:00,28.52,28.77,8.65,,,
692,03-22-2023 06:30:00,30.33,26.75,9.12,,,
693,03-22-2023 06:40:00,30.45,26.52,9.09,,,
694,03-22-2023 06:50:00,30.40,26.55,9.07,,,
695,03-22-2023 07:00:00,30.39,26.55,9.06,,,
696,03-22-2023 07:10:00,30.38,26.46,9.00,,,
697,03-22-2023 07:20:00,30.34,26.43,8.95,,,
698,03-22-2023 07:30:00,30.33,26.37,8.91,,,
699,03-22-2023 07:40:00,30.32,26.34,8.88,,,
700,03-22-2023 07:50:00,30.30,26.34,8.86,,,
701,03-22-2023 08:00:00,30.27,26.28,8.81,,,
702,03-22-2023 08:10:00,30.27,26.11,8.71,,,
703,03-22-2023 08:20:00,30.28,25.87,8.59,,,
704,03-22-2023 08:30:00,30.31,25.89,8.62,,,
705,03-22-2023 08:40:00,30.30,25.86,8.59,,,
706,03-22-2023 08:50:00,30.27,25.97,8.63,,,
707,03-22-2023 09:00:00,30.30,26.04,8.69,,,
708,03-22-2023 09:10:00,30.30,25.88,8.60,,,
709,03-22-2023 09:20:00,30.28,25.93,8.62,,,
710,03-22-2023 09:30:00,30.27,25.90,8.60,,,
711,03-22-2023 09:40:00,30.26,25.97,8.63,,,
712,03-22-2023 09:50:00,30.30,25.96,8.65,,,
713,03-22-2023 10:00:00,30.26,25.90,8.59,,,
714,03-22-2023 10:10:00,30.26,25.92,8.59,,,
715,03-22-2023 10:20:00,30.26,25.87,8.57,,,
716,03-22-2023 10:30:00,30.27,25.77,8.52,,,
717,03-22-2023 10:40:00,30.27,25.79,8.53,,,
718,03-22-2023 10:50:00,30.25,25.85,8.54,,,
719,03-22-2023 11:00:00,30.23,25.69,8.44,,,
720,03-22-2023 11:10:00,30.23,25.69,8.44,,,
721,03-22-2023 11:20:00,30.27,25.42,8.32,,,
722,03-22-2023 11:30:00,30.23,25.77,8.48,,,
723,03-22-2023 11:40:00,30.22,25.94,8.57,,,
724,03-22-2023 11:50:00,30.25,26.14,8.71,,,
725,03-22-2023 12:00:00,30.23,26.36,8.82,,,
726,03-22-2023 12:10:00,30.31,26.39,8.90,,,
727,03-22-2023 12:20:00,30.28,26.58,8.99,,,
728,03-22-2023 12:30:00,30.24,26.59,8.96,,,
729,03-22-2023 12:40:00,30.24,26.65,8.99,,,
730,03-22-2023 12:50:00,30.22,26.72,9.01,,,
731,03-22-2023 13:00:00,30.21,26.65,8.96,,,
732,03-22-2023 13:10:00,30.24,26.70,9.02,,,
733,03-22-2023 13:20:00,30.24,26.64,8.98,,,
734,03-22-2023 13:30:00,30.24,26.52,8.92,,,
735,03-22-2023 13:40:00,30.30,26.24,8.81,,,
736,03-22-2023 13:50:00,30.22,26.25,8.75,,,
737,03-22-2023 14:00:00,30.25,26.27,8.79,,,
738,03-22-2023 14:10:00,30.26,26.17,8.74,,,
739,03-22-2023 14:20:00,30.23,26.30,8.78,,,
740,03-22-2023 14:30:00,30.26,26.42,8.88,,,
741,03-22-2023 14:40:00,30.22,26.31,8.78,,,
742,03-22-2023 14:50:00,30.24,26.18,8.73,,,
743,03-22-2023 15:00:00,30.21,25.97,8.58,,,
744,03-22-2023 15:10:00,30.22,25.90,8.55,,,
745,03-22-2023 15:20:00,30.22,25.80,8.49,,,
746,03-22-2023 15:30:00,30.22,25.52,8.33,,,
747,03-22-2023 15:40:00,30.27,25.14,8.16,,,
748,03-22-2023 15:50:00,30.25,24.89,7.99,,,
749,03-22-2023 16:00:00,30.30,24.51,7.80,,,
750,03-22-2023 16:10:00,30.22,24.45,7.70,,,
751,03-22-2023 16:20:00,30.22,24.29,7.60,,,
752,03-22-2023 16:30:00,30.24,23.91,7.39,,,
753,03-22-2023 16:40:00,30.20,23.81,7.29,,,
754,03-22-2023 16:50:00,30.27,23.57,7.21,,,
755,03-22-2023 17:00:00,30.22,23.51,7.13,,,
756,03-22-2023 17:10:00,30.24,23.43,7.10,,,
757,03-22-2023 17:20:00,30.27,23.48,7.16,,,
758,03-22-2023 17:30:00,30.22,23.46,7.10,,,
759,03-22-2023 17:40:00,30.19,23.67,7.20,,,
760,03-22-2023 17:50:00,30.20,23.57,7.15,,,
761,03-22-2023 18:00:00,30.24,23.61,7.21,,,
762,03-22-2023 18:10:00,30.20,23.75,7.26,,,
763,03-22-2023 18:20:00,30.21,23.88,7.35,,,
764,03-22-2023 18:30:00,30.25,23.77,7.32,,,
765,03-22-2023 18:40:00,30.25,23.67,7.25,,,
766,03-22-2023 18:50:00,30.27,23.49,7.16,,,
767,03-22-2023 19:00:00,30.27,23.33,7.06,,,
768,03-22-2023 19:10:00,30.28,23.24,7.01,,,
769,03-22-2023 19:20:00,30.24,23.22,6.97,,,
770,03-22-2023 19:30:00,30.26,23.19,6.97,,,
771,03-22-2023 19:40:00,30.26,23.21,6.97,,,
772,03-22-2023 19:50:00,30.23,23.28,6.99,,,
773,03-22-2023 20:00:00,30.21,23.16,6.90,,,
774,03-22-2023 20:10:00,30.25,23.07,6.88,,,
775,03-22-2023 20:20:00,30.26,23.16,6.95,,,
776,03-22-2023 20:30:00,30.20,23.10,6.85,,,
777,03-22-2023 20:40:00,30.19,22.90,6.72,,,
778,03-22-2023 20:50:00,30.22,22.93,6.77,,,
779,03-22-2023 21:00:00,30.18,22.89,6.70,,,
780,03-22-2023 21:10:00,30.16,22.88,6.68,,,
781,03-22-2023 21:20:00,30.15,22.99,6.74,,,
782,03-22-2023 21:30:00,30.18,22.84,6.67,,,
783,03-22-2023 21:40:00,30.20,22.78,6.65,,,
784,03-22-2023 21:50:00,30.20,22.89,6.72,,,
785,03-22-2023 22:00:00,30.20,22.86,6.70,,,
786,03-22-2023 22:10:00,27.64,24.69,5.67,,,
787,03-22-2023 22:20:00,20.77,34.00,4.36,,,
788,03-22-2023 22:30:00,19.72,36.41,4.41,,,
789,03-22-2023 22:40:00,19.71,36.32,4.36,,,
790,03-22-2023 22:50:00,19.76,36.45,4.46,,,
791,03-22-2023 23:00:00,19.77,36.23,4.38,,,
792,03-22-2023 23:10:00,19.81,36.11,4.37,,,
793,03-22-2023 23:20:00,19.84,36.19,4.42,,,
794,03-22-2023 23:30:00,19.84,36.25,4.45,,,
795,03-22-2023 23:40:00,19.90,36.25,4.50,,,
796,03-22-2023 23:50:00,19.87,36.35,4.51,,,
797,03-23-2023 00:00:00,19.91,36.68,4.68,,,
798,03-23-2023 00:10:00,19.92,36.79,4.74,,,
799,03-23-2023 00:20:00,19.90,36.89,4.76,,,
800,03-23-2023 00:30:00,19.87,37.08,4.80,,,
801,03-23-2023 00:40:00,19.85,37.17,4.82,,,
802,03-23-2023 00:50:00,19.90,37.39,4.95,,,
803,03-23-2023 01:00:00,19.89,37.39,4.94,,,
804,03-23-2023 01:10:00,19.90,37.47,4.98,,,
805,03-23-2023 01:20:00,19.88,37.81,5.09,,,
806,03-23-2023 01:30:00,19.87,37.94,5.13,,,
807,03-23-2023 01:40:00,19.87,38.00,5.15,,,
808,03-23-2023 01:50:00,19.90,37.91,5.15,,,
809,03-23-2023 02:00:00,19.91,38.42,5.35,,,
810,03-23-2023 02:10:00,19.89,38.01,5.17,,,
811,03-23-2023 02:20:00,19.92,38.03,5.21,,,
812,03-23-2023 02:30:00,19.89,37.97,5.16,,,
813,03-23-2023 02:40:00,19.92,37.97,5.19,,,
814,03-23-2023 02:50:00,19.92,38.00,5.20,,,
815,03-23-2023 03:00:00,19.90,37.87,5.13,,,
816,03-23-2023 03:10:00,19.92,37.81,5.13,,,
817,03-23-2023 03:20:00,19.92,38.03,5.21,,,
818,03-23-2023 03:30:00,19.91,37.21,4.89,,,
819,03-23-2023 03:40:00,19.90,36.76,4.70,,,
820,03-23-2023 03:50:00,19.95,36.35,4.58,,,
821,03-23-2023 04:00:00,19.91,36.81,4.74,,,
822,03-23-2023 04:10:00,19.91,36.38,4.57,,,
823,03-23-2023 04:20:00,19.90,36.26,4.51,,,
824,03-23-2023 04:30:00,19.90,36.12,4.45,,,
825,03-23-2023 04:40:00,19.92,35.60,4.27,,,
826,03-23-2023 04:50:00,19.90,34.85,3.95,,,
827,03-23-2023 05:00:00,19.95,34.64,3.90,,,
828,03-23-2023 05:10:00,19.84,34.57,3.77,,,
829,03-23-2023 05:20:00,19.89,34.41,3.75,,,
830,03-23-2023 05:30:00,19.87,34.23,3.66,,,
831,03-23-2023 05:40:00,19.88,34.35,3.72,,,
832,03-23-2023 05:50:00,19.90,34.09,3.63,,,
833,03-23-2023 06:00:00,19.88,33.98,3.57,,,
834,03-23-2023 06:10:00,22.22,31.27,4.43,,,
835,03-23-2023 06:20:00,28.68,23.59,5.89,,,
836,03-23-2023 06:30:00,30.39,21.43,5.93,,,
837,03-23-2023 06:40:00,30.38,21.17,5.74,,,
838,03-23-2023 06:50:00,30.28,20.76,5.38,,,
839,03-23-2023 07:00:00,30.26,20.97,5.51,,,
840,03-23-2023 07:10:00,30.27,21.11,5.61,,,
841,03-23-2023 07:20:00,30.27,21.04,5.56,,,
842,03-23-2023 07:30:00,30.26,21.04,5.56,,,
843,03-23-2023 07:40:00,30.25,21.08,5.57,,,
844,03-23-2023 07:50:00,30.25,21.14,5.61,,,
845,03-23-2023 08:00:00,30.24,21.12,5.59,,,
846,03-23-2023 08:10:00,30.25,21.18,5.64,,,
847,03-23-2023 08:20:00,30.23,21.29,5.69,,,
848,03-23-2023 08:30:00,30.23,21.37,5.75,,,
849,03-23-2023 08:40:00,30.23,21.59,5.90,,,
850,03-23-2023 08:50:00,30.20,21.62,5.89,,,
851,03-23-2023 09:00:00,30.21,21.58,5.87,,,
852,03-23-2023 09:10:00,30.22,21.51,5.84,,,
853,03-23-2023 09:20:00,30.22,21.47,5.81,,,
854,03-23-2023 09:30:00,30.19,21.41,5.74,,,
855,03-23-2023 09:40:00,30.20,21.37,5.72,,,
856,03-23-2023 09:50:00,30.22,21.55,5.86,,,
857,03-23-2023 10:00:00,30.22,21.60,5.90,,,
858,03-23-2023 10:10:00,30.23,21.56,5.88,,,
859,03-23-2023 10:20:00,30.22,21.44,5.79,,,
860,03-23-2023 10:30:00,30.23,21.53,5.86,,,
861,03-23-2023 10:40:00,30.23,21.42,5.79,,,
862,03-23-2023 10:50:00,30.22,21.47,5.81,,,
863,03-23-2023 11:00:00,30.24,21.09,5.57,,,
864,03-23-2023 11:10:00,30.24,21.17,5.62,,,
865,03-23-2023 11:20:00,30.24,21.09,5.57,,,
866,03-23-2023 11:30:00,30.25,21.00,5.52,,,
867,03-23-2023 11:40:00,30.27,20.87,5.44,,,
868,03-23-2023 11:50:00,30.25,20.79,5.37,,,
869,03-23-2023 12:00:00,30.22,20.81,5.36,,,
870,03-23-2023 12:10:00,30.27,20.50,5.19,,,
871,03-23-2023 12:20:00,30.25,20.66,5.28,,,
872,03-23-2023 12:30:00,30.25,20.85,5.41,,,
873,03-23-2023 12:40:00,30.27,20.99,5.52,,,
874,03-23-2023 12:50:00,30.26,21.00,5.53,,,
875,03-23-2023 13:00:00,30.26,20.87,5.43,,,
876,03-23-2023 13:10:00,30.30,20.78,5.40,,,
877,03-23-2023 13:20:00,30.26,20.73,5.34,,,
878,03-23-2023 13:30:00,30.30,20.58,5.26,,,
879,03-23-2023 13:40:00,30.28,20.64,5.29,,,
880,03-23-2023 13:50:00,30.27,20.72,5.34,,,
881,03-23-2023 14:00:00,30.28,20.57,5.24,,,
882,03-23-2023 14:10:00,30.30,20.63,5.29,,,
883,03-23-2023 14:20:00,30.27,20.60,5.25,,,
884,03-23-2023 14:30:00,30.31,20.64,5.31,,,
885,03-23-2023 14:40:00,30.31,20.57,5.26,,,
886,03-23-2023 14:50:00,30.30,20.28,5.05,,,
887,03-23-2023 15:00:00,30.35,19.86,4.79,,,
888,03-23-2023 15:10:00,30.39,19.95,4.89,,,
889,03-23-2023 15:20:00,30.38,20.03,4.94,,,
890,03-23-2023 15:30:00,30.39,20.24,5.10,,,
891,03-23-2023 15:40:00,30.40,20.48,5.28,,,
892,03-23-2023 15:50:00,30.37,20.86,5.52,,,
893,03-23-2023 16:00:00,30.38,21.01,5.63,,,
894,03-23-2023 16:10:00,30.41,21.15,5.75,,,
895,03-23-2023 16:20:00,30.39,21.31,5.84,,,
896,03-23-2023 16:30:00,30.39,21.39,5.89,,,
897,03-23-2023 16:40:00,30.40,21.56,6.02,,,
898,03-23-2023 16:50:00,30.38,21.69,6.09,,,
899,03-23-2023 17:00:00,30.39,21.60,6.04,,,
900,03-23-2023 17:10:00,30.28,21.60,5.95,,,
901,03-23-2023 17:20:00,30.30,21.61,5.97,,,
902,03-23-2023 17:30:00,30.30,21.65,5.99,,,
903,03-23-2023 17:40:00,30.39,21.64,6.07,,,
904,03-23-2023 17:50:00,30.39,21.75,6.14,,,
905,03-23-2023 18:00:00,30.41,21.81,6.20,,,
906,03-23-2023 18:10:00,30.40,21.77,6.16,,,
907,03-23-2023 18:20:00,30.40,21.68,6.10,,,
908,03-23-2023 18:30:00,30.39,21.54,6.00,,,
909,03-23-2023 18:40:00,30.41,21.37,5.90,,,
910,03-23-2023 18:50:00,30.37,20.40,5.20,,,
911,03-23-2023 19:00:00,30.40,19.65,4.69,,,
912,03-23-2023 19:10:00,30.40,19.21,4.36,,,
913,03-23-2023 19:20:00,30.40,18.85,4.09,,,
914,03-23-2023 19:30:00,30.40,18.50,3.82,,,
915,03-23-2023 19:40:00,30.39,18.61,3.90,,,
916,03-23-2023 19:50:00,30.40,18.71,3.99,,,
917,03-23-2023 20:00:00,30.40,18.71,3.99,,,
918,03-23-2023 20:10:00,30.40,18.65,3.94,,,
919,03-23-2023 20:20:00,30.39,18.56,3.86,,,
920,03-23-2023 20:30:00,30.39,18.55,3.85,,,
921,03-23-2023 20:40:00,30.41,18.61,3.92,,,
922,03-23-2023 20:50:00,30.40,18.52,3.84,,,
923,03-23-2023 21:00:00,30.40,18.50,3.82,,,
924,03-23-2023 21:10:00,30.40,18.50,3.82,,,
925,03-23-2023 21:20:00,30.40,18.31,3.68,,,
926,03-23-2023 21:30:00,30.41,18.19,3.59,,,
